event_title,summary,image_url,language,event_type,event_host,ticket_price,booking_url,start_date,end_date,start_time,end_time,event_place,full_address,country_name,state_name,city_name,postal_code
Spring Into Spice Food & Wine Festival 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F781233459%2F3306715103%2F1%2Foriginal.20240602-153350?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9dd60f8cc04074e30e0b77d118f9059c,,,Spice Food & Wine Event Series,7.53,https://www.eventbrite.com/e/spring-into-spice-food-wine-festival-2025-tickets-918398353197?aff=ebdssbdestsearch,2025-06-28,2025-06-01,12:00,20:00,Steam Whistle Event Space,"255 Bremner Boulevard Toronto, ON M5V 3M9 Show map",Canada,ON,,M5V 3M9
Speed Date Stoon: 30's Edition,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F986249603%2F1007612345623%2F1%2Foriginal.20250318-032134?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=5.03787878788e-05&fp-y=5.68106312292e-05&s=1aa13eda77e5e6a2a2d25a32f86a9f11,,,Queen City Connect Inclusive Speed Dating,,https://www.eventbrite.ca/e/speed-date-stoon-30s-edition-tickets-1290782919459?aff=ebdssbdestsearch,,,,,,,Canada,,,
Calidore String Quartet at First Unitarian Church,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F990333343%2F209956023836%2F1%2Foriginal.20250323-004524?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=33%2C0%2C4934%2C2467&s=da36a3fa5f13c97a95fb5725fbac6391,,,Eine Kleine Summer Music,37.53,https://www.eventbrite.ca/e/calidore-string-quartet-at-first-unitarian-church-tickets-1302646182799?aff=ebdssbdestsearch,2025-06-08,2025-06-08,14:30,,First Unitarian Church of Victoria,"5575 West Saanich Road Victoria, BC V9E 2G1 Show map",Canada,BC,,V9E 2G1
Green Space Festival 2025: The Reception,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F965446143%2F1516571181853%2F1%2Foriginal.20250220-170949?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0535522229744&fp-y=0.44321353728&s=5251b8b90a0fb481967663ddfa3a6b36,,,The 519,119,https://www.eventbrite.ca/e/green-space-festival-2025-the-reception-tickets-1237683878799?aff=ebdssbdestsearch,,,,,Barbara Hall Park,"519 Church Street Toronto, ON M4Y 2C9 Show map",Canada,ON,,M4Y 2C9
A Whole New World (Grand Forks),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F887972863%2F315681870206%2F1%2Foriginal.20241030-213217?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C311%2C5174%2C2587&s=e08724f678df220bbd3e9caa0f1649c9,,,Sound the Alarm: Music/Theatre,42.53,https://www.eventbrite.ca/e/a-whole-new-world-grand-forks-tickets-1068025144959?aff=ebdssbdestsearch,2025-06-11,2025-06-01,19:30,21:30,Grand Forks Secondary School Auditorium,"1331 Central Avenue Grand Forks, BC V0H 1H0 Show map",Canada,BC,,V0H 1H0
Ontario Women in Law Enforcement Northern Training Day 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F995757543%2F495631071397%2F1%2Foriginal.20250329-174324?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a4dedb2ad2b52320afa76b8a80b980ca,,,OWLE,,https://www.eventbrite.ca/e/ontario-women-in-law-enforcement-northern-training-day-2025-tickets-1305162358749?aff=ebdssbdestsearch,2025-06-12,2025-06-01,07:00,15:00,Delta Hotels Thunder Bay,"2240 Sleeping Giant Parkway Thunder Bay, ON P7A 0E7 Show map",Canada,ON,,P7A 0E7
School of Rock: A Drag & Music Show,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1023636773%2F159309948717%2F1%2Foriginal.20250505-183505?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9cd6e993855d19c7546459e864c611d5,,,Sleepy Queers Productions,24.76,https://www.eventbrite.ca/e/school-of-rock-a-drag-music-show-tickets-1347112934049?aff=ebdssbdestsearch,2007-06-04,2025-06-01,,22:30,Fox Cabaret,"2321 Main Street Vancouver, BC V5T 3C9 Show map",Canada,BC,,V5T 3C9
"Big Business, Entrepreneurs, Startups and Investors Networking Mixer",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1026068163%2F1663389737643%2F1%2Foriginal.20250508-074253?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=07ad0b1c698c4640d5c749b3dc264365,,,BL Digital and Creatives,17.31,https://www.eventbrite.ca/e/big-business-entrepreneurs-startups-and-investors-networking-mixer-tickets-1091913656139?aff=ebdssbdestsearch,2006-06-10,2025-06-01,,21:00,Lavelle,"627 King Street West Toronto, ON M5V 1M5 Show map",Canada,ON,,M5V 1M5
Old School R&B Brunch Part 3,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1008894853%2F390016186357%2F1%2Foriginal.20250414-233658?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1600%2C800&s=b0e187391271cfa2f68709c79deda318,,,Bon Bagay Nation,10.70,https://www.eventbrite.ca/e/old-school-rb-brunch-part-3-tickets-1324625333029?aff=ebdssbdestsearch,2002-06-24,2025-06-01,,20:00,1080 Rue du Lux,"Brossard, QC J4Y 0L1 Show map",Canada,QC,,J4Y 0L1
Montreal Whine and W3rk Fit Camp “Rude Bai Edition”,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F905036273%2F143635364342%2F1%2Foriginal.20241123-043732?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.371727748691&fp-y=0.235668789809&s=096a3d5ad9a1dfc9432212335f46aa44,,,Macw3rk,52.78,https://www.eventbrite.com/e/montreal-whine-and-w3rk-fit-camp-rude-bai-edition-tickets-1105626130519?aff=ebdssbdestsearch,2025-06-21,2025-06-01,12:30,14:30,Espaces des Arts,"9 Saint Catherine Street East #2e étage Montreal, QC H2X 1K3 Show map",Canada,QC,,H2X 1K3
Farah Siraj,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F949044883%2F283211771490%2F1%2Foriginal.20250130-234602?w=600&auto=format%2Ccompress&q=75&sharp=10&s=03cb55b8ce3f088ba488c7130109b288,,,The Bassment,,https://www.eventbrite.ca/e/farah-siraj-tickets-1229427774569?aff=ebdssbdestsearch,2025-06-19,2025-06-19,05:30,,The Bassment,"202 4th Avenue N Saskatoon, SK S7K 0K1 Show map",Canada,SK,,S7K 0K1
Welcome to Hipsville,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F993664953%2F166851654684%2F1%2Foriginal.20250326-214519?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=116%2C0%2C2792%2C1396&s=f820aae1d66d156a153d98d1a96d15ef,,,Welcome to Hipsville,25,https://www.eventbrite.ca/e/welcome-to-hipsville-tickets-860075016527?aff=ebdssbdestsearch,2007-06-14,2025-06-01,,23:00,Owls Club,"847 Dovercourt Road Toronto, ON M6H 2X4 Show map",Canada,ON,,M6H 2X4
Tantra Speed Date® - Edmonton! (Meet Singles Speed Dating),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F574128479%2F1493533057%2F1%2Foriginal.20230812-192929?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C170%2C2048%2C1024&s=70c875557c0f12ce91e557a133f2040a,,,The Tantra Institute,45,https://www.eventbrite.com/e/tantra-speed-date-edmonton-meet-singles-speed-dating-tickets-1210362860899?aff=ebdssbdestsearch,2025-06-14,2025-06-01,06:30,21:30,Roots on Whyte,"8135 - 102 Street Edmonton, AB T6E 4A4 Show map",Canada,AB,,T6E 4A4
IMPOSSIBLE :: POSSIBLE - Raino Dance The School in Concert,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1014682663%2F112583215277%2F1%2Foriginal.20250423-033506?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C480%2C3000%2C1500&s=7f57da63eec05d8a6027390639f585d3,,,Monique Salez,30,https://www.eventbrite.ca/e/impossible-possible-raino-dance-the-school-in-concert-tickets-1326131718669?aff=ebdssbdestsearch,2007-06-21,2025-06-01,,21:00,Dave Dunnet Community Theatre,"2121 Cadboro Bay Road Victoria, BC V8R 5G4 Show map",Canada,BC,,V8R 5G4
Crescent City Trivia Book 2 - House of Sky and Breath,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1019484033%2F413813841967%2F1%2Foriginal.20250429-194009?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C47%2C1920%2C960&s=7909c791a40019aacb0bb4955e4777c1,,,Hemingway's,,https://www.eventbrite.ca/e/crescent-city-trivia-book-2-house-of-sky-and-breath-tickets-1344403299459?aff=ebdssbdestsearch,2025-06-02,2025-06-01,18:00,21:30,Hemingway's Restaurant,"142 Cumberland Street Toronto, ON M5R 1A8 Show map",Canada,ON,,M5R 1A8
Happy Hour Club,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F941055513%2F255290108500%2F1%2Foriginal.20250121-164951?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1043769e8b967c7b429d41e0a401bde8,,,Happy Hour Club Moncton,37.54,https://www.eventbrite.ca/e/happy-hour-club-tickets-1216781158199?aff=ebdssbdestsearch,2025-06-03,2025-06-01,16:00,18:00,Mountain Rose Lodge,"47331 Homestead Road Steeves Mountain, NB E1G 4J7 Show map",Canada,NB,,E1G 4J7
Man Up! Unlocking the Mysteries of St. Joseph,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F987228383%2F72891101877%2F1%2Foriginal.20250319-021614?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=8f46bb5eccfb21b82e874c03d59abf58,,,Knights of Columbus,60,https://www.eventbrite.ca/e/man-up-unlocking-the-mysteries-of-st-joseph-tickets-1287509819529?aff=ebdssbdestsearch,2025-06-07,2025-06-01,08:30,16:00,St. Matthew's Parish,"16079 88 Avenue Surrey, BC V4N 1G3 Show map",Canada,BC,,V4N 1G3
PCAA CENTENNIAL HOME COMING 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F949695113%2F208479185832%2F1%2Foriginal.20250131-174432?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=126%2C0%2C2228%2C1114&s=a95dc8a57c9db8d75a4484f5d7d7c928,,,Prairie Central Adventist Academy,70.56,https://www.eventbrite.ca/e/pcaa-centennial-home-coming-2025-tickets-1228193873939?aff=ebdssbdestsearch,2025-06-27,2025-06-01,,23:30,56 Grey St,"reet Winnipeg, MB R2L 1V3 Show map",Canada,MB,,R2L 1V3
A Whole New World (Vancouver),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F901685443%2F315681870206%2F1%2Foriginal.20241118-225017?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C66%2C800%2C400&s=fcfb3664a1015e88ddd1255d564b9a33,,,Sound the Alarm: Music/Theatre,58.80,https://www.eventbrite.ca/e/a-whole-new-world-vancouver-tickets-1088131573829?aff=ebdssbdestsearch,2025-06-19,2025-06-01,19:30,21:30,Norman & Annette Rothstein Theatre,"950 West 41st Avenue Vancouver, BC V5Z 2N7 Show map",Canada,BC,,V5Z 2N7
British Columbia Simulation Network Conference,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F948005263%2F2598797368701%2F1%2Foriginal.20250129-213410?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=72%2C0%2C328%2C164&s=3cc25cba938b57e25abed347da7e92ea,,,British Columbia Simulation Network,0,https://www.eventbrite.ca/e/british-columbia-simulation-network-conference-tickets-1227000554689?aff=ebdssbdestsearch,2025-06-05,2025-06-06,08:00,08:00,Canada,"Thompson Rivers University 805 Tru Way Kamloops, BC V2C 0C8 Show map",Canada,BC,,V2C 0C8
Lean In Network Edmonton: Dare to Disrupt,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1010691833%2F83442721781%2F1%2Foriginal.20250416-194851?w=600&auto=format%2Ccompress&q=75&sharp=10&s=6630af092043b5c14f84c909b8806d77,,,"Lean In Network, Edmonton",34.94,https://www.eventbrite.ca/e/lean-in-network-edmonton-dare-to-disrupt-tickets-1329009446029?aff=ebdssbdestsearch,2025-06-13,2025-06-01,18:00,20:00,The Barn on Winterburn Road,"21530 103 Avenue Northwest Edmonton, AB T5S 2C4 Show map",Canada,AB,,T5S 2C4
Joeboy Live In Toronto,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F966820883%2F210091034340%2F1%2Foriginal.20250222-133617?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1200%2C600&s=c4ed06d4a5bbc7ce03b64a15191d1c45,,,3KingsENT(3Kings Entertainment Group),49.64,https://www.eventbrite.ca/e/joeboy-live-in-toronto-tickets-1243771757809?aff=ebdssbdestsearch,2025-06-29,2025-06-01,19:00,19:00,888 Yonge St,"reet Toronto, ON M4W 2J2 Show map",Canada,ON,,M4W 2J2
Jax Pays It Forward,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1006347523%2F395889491703%2F1%2Foriginal.20250410-172041?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C316%2C772%2C386&s=ea599eef16445a98ece300a6f97a86b8,,,Shawtelle & Davenport- Jax Pays It Forward,,https://www.eventbrite.ca/e/jax-pays-it-forward-tickets-1320158071329?aff=ebdssbdestsearch,2025-06-14,2025-06-01,12:00,17:00,Side Launch Brewing Company Inc.,"200 Mountain Road #Unit 1 Collingwood, ON L9Y 4V5 Show map",Canada,ON,,L9Y 4V5
“Sven Gali Live” release party at Black Frame Studios,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F965338063%2F2139847528033%2F1%2Foriginal.20250220-152857?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1264%2C632&s=b6f48572d57da2f4deaec08f9d360770,,,Sven Gali,43.93,https://www.eventbrite.ca/e/sven-gali-live-release-party-at-black-frame-studios-tickets-1255660517409?aff=ebdssbdestsearch,2025-06-13,2025-06-01,18:00,23:30,Black Frame Studios,"112 Hartzel Road St. Catharines, ON L2P 1N6 Show map",Canada,ON,,L2P 1N6
2025 Mandokids End of Year Performance,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F982470683%2F379217702417%2F1%2Foriginal.20250313-002223?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C609%2C1078%2C539&s=23d6681f8c7eba4c574397fb55bd112b,,,MandoKids Chinese Learning Centre,10,https://www.eventbrite.ca/e/2025-mandokids-end-of-year-performance-tickets-1242909127659?aff=ebdssbdestsearch,2025-06-14,2025-06-01,16:00,17:30,Grace International Baptist Church,"7650 Jasper Crescent Vancouver, BC V5P 3S5 Show map",Canada,BC,,V5P 3S5
K-Pop Con Winnipeg 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F951056903%2F1922368557633%2F1%2Foriginal.20250203-062721?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=ede7401eb16f5f2e9a841b64a3ed3e9f,,,Felicitous Events,6.66,https://www.eventbrite.ca/e/k-pop-con-winnipeg-2025-tickets-1232513524129?aff=ebdssbdestsearch,2012-06-07,2025-06-01,,11:50,Transcona Country Club,"2070 Dugald Road Winnipeg, MB R2C 3G7 Show map",Canada,MB,,R2C 3G7
Breaking Barriers: Rethinking Tech Investment for Startups,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F934418393%2F128151761545%2F1%2Foriginal.20250113-163549?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=460a0adbf07131e28fa11357aecd47e1,,,Global Startups,81.21,https://www.eventbrite.ca/e/breaking-barriers-rethinking-tech-investment-for-startups-tickets-1342867606159?aff=ebdssbdestsearch,2025-06-23,2025-06-01,09:00,08:30,CBC,"250 Front Street West Toronto, ON M5V 3G5 Show map",Canada,ON,,M5V 3G5
The Hoss Mountain Stringband PLUS Ella Korth,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F961944503%2F40801444740%2F1%2Foriginal.20250216-213154?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=124%2C0%2C2872%2C1436&s=73bd0a2b26e515d5d689e43dbdce1526,,,Beacon Ridge Productions,34.94,https://www.eventbrite.ca/e/the-hoss-mountain-stringband-plus-ella-korth-tickets-1250742056159?aff=ebdssbdestsearch,2025-06-07,2025-06-01,07:30,18:30,"Upstairs Lounge, Oak Bay Recreation Centre","1975 Bee Street Oak Bay, BC V8R 5E6 Show map",Canada,BC,,V8R 5E6
An evening with FOREVER YOUNG - In support of Open Door,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F971007103%2F1059719913073%2F1%2Foriginal.20250227-154159?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=6cf336ebef10cb4e89939d1aa399c31a,,,Princess Sheila NaGeira Theatre Inc.,29.38,https://www.eventbrite.ca/e/an-evening-with-forever-young-in-support-of-open-door-tickets-1262903310799?aff=ebdssbdestsearch,2025-06-21,2025-06-01,07:30,19:30,Princess Sheila Nageira Theatre,"256 Water Street Carbonear, NL A1Y 1C5 Show map",Canada,NL,,A1Y 1C5
Early Nights: Tacos & Throwbacks Dance Party,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F994538743%2F2693235641301%2F1%2Foriginal.20250327-200750?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.5&fp-y=0.5&s=9f64196bd98ed4b0ed03262dabb8416a,,,Early Nights Co.,28,https://www.eventbrite.ca/e/early-nights-tacos-throwbacks-dance-party-tickets-1302138845339?aff=ebdssbdestsearch,2005-06-14,2025-06-01,,17:00,TacoTaco,"319 Augusta Avenue Toronto, ON M5T 1N9 Show map",Canada,ON,,M5T 1N9
Nos amis les cygnes (spectacle après-midi),,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F991249403%2F69473368045%2F1%2Foriginal.20250324-155830?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C848%2C1536%2C768&s=43ca82ef57e43a88bec10b7d64405cee,,,Mme Annie Gauthier,17.31,https://www.eventbrite.ca/e/nos-amis-les-cygnes-spectacle-apres-midi-tickets-1272967984509?aff=ebdssbdestsearch,2025-06-15,2025-06-01,01:30,15:00,Théâtre du Marais,"1121 10e Avenue Val-Morin, QC J0T 2R0 Show map",Canada,QC,,J0T 2R0
2025 Canadian Climate Investor Conference,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F999078313%2F1236362898633%2F1%2Foriginal.20250402-171433?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.0662878787879&fp-y=0.40671641791&s=726c0d1d37f01eb33f65cb8e7937d99a,,,TMX Group,37.61,https://www.eventbrite.ca/e/2025-canadian-climate-investor-conference-registration-1280113787799?aff=ebdssbdestsearch,2025-06-11,2025-06-01,09:00,16:00,Arcadian Court,"401 Bay Street, Simpson Tower 8th floor Toronto, ON M5H 2Y4 Show map",Canada,SI,,M5H 2Y4
Dirty Mutter 2025,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F639116199%2F77918728623%2F1%2Foriginal.20231110-051614?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=2%2C0%2C1868%2C934&s=40312451f318b16e3a4c53c31b64cb46,,,Rescue Ranch Society,65,https://www.eventbrite.ca/e/dirty-mutter-2025-tickets-1004951325467?aff=ebdssbdestsearch,2025-06-22,2025-06-01,09:00,15:00,Rescue Ranch Society,"2454 Brentwood Road Kelowna, BC V1P 1G8 Show map",Canada,BC,,V1P 1G8
The ALL IN RHINO,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F966672543%2F909640459673%2F1%2Foriginal.20250222-004330?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.459961291669&fp-y=0.422737811945&s=80ed0258a2c693e0e8b70a74db502132,,,Rolling Thunder Tribe,190,https://www.eventbrite.com/e/the-all-in-rhino-tickets-1222427095349?aff=ebdssbdestsearch,2025-06-06,2025-06-08,16:30,12:00,Camp Whonnock,"27660 Dewdney Trunk Road Maple Ridge, BC V2W 1Y9 Show map",Canada,BC,,V2W 1Y9
A Night To End Diabetes Annual Gala,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F897413233%2F1454168751303%2F1%2Foriginal.20241112-174459?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=9fbc1d497efe9165c09c91e6660ad3d7,,,ANTED,,https://www.eventbrite.com/e/a-night-to-end-diabetes-annual-gala-tickets-1080671811479?aff=ebdssbdestsearch,2025-06-07,2025-06-01,05:30,23:30,Venu Event Space,"2800 Highway 7 Vaughan, ON L4K 1W8 Show map",Canada,ON,,L4K 1W8
Saint Moses Relief Organization Annual Youth Dinner,,,,,Saint Moses Coptic Relief Organization,,https://www.eventbrite.ca/e/saint-moses-relief-organization-annual-youth-dinner-tickets-1300177719559?aff=ebdssbdestsearch,2025-06-15,2025-06-01,17:00,22:00,Logos Fellowship Centre,"33 Mallard Road Toronto, ON M3B 1S4 Show map",Canada,ON,,M3B 1S4
Supreme Court of Canada at 150 | La Cour suprême du Canada à 150 ans,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F983286963%2F519198697997%2F1%2Foriginal.20250313-202345?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C374%2C5832%2C2916&s=a485fa727b4c6eefda89465ff76ea8c5,,,uOttawa Public Law Centre,25.57,https://www.eventbrite.ca/e/supreme-court-of-canada-at-150-la-cour-supreme-du-canada-a-150-ans-tickets-1284853534509?aff=ebdssbdestsearch,2025-06-11,2025-06-12,07:30,15:00,Fauteux Hall,"57 Louis-Pasteur Private Ottawa, ON K1N Show map",Canada,ON,,
"Northwood Research Symposium - Innovating Care, Empowering Lives",,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F975766443%2F875882647623%2F1%2Foriginal.20250305-115920?w=600&auto=format%2Ccompress&q=75&sharp=10&s=0aae79e760f6457c15f5abee4fc629e8,,,Northwood,60 - 180,https://www.eventbrite.ca/e/northwood-research-symposium-innovating-care-empowering-lives-tickets-1133441838049?aff=ebdssbdestsearch,2025-06-20,2025-06-01,08:00,16:00,Delta Hotels Dartmouth,"240 Brownlow Avenue Dartmouth, NS B3B 1X6 Show map",Canada,NS,,B3B 1X6
HALF-ROX Sprint,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1005995943%2F405937454515%2F1%2Foriginal.20250410-164112?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C325%2C4000%2C2000&s=d5596a49589d7a6253eb5605b8fe3c2a,,,CORFit,54.58,https://www.eventbrite.com/e/half-rox-sprint-tickets-1320142243989?aff=ebdssbdestsearch,2025-06-08,2025-06-01,08:30,12:00,CORFit,"77 Edmonton Trail Calgary, AB T2E 8M8 Show map",Canada,AB,,T2E 8M8
Jacob Moon Plays PROG!,,,,,Jacob Moon,39.55,https://www.eventbrite.ca/e/jacob-moon-plays-prog-tickets-1248648233479?aff=ebdssbdestsearch,2025-06-07,2025-06-01,07:30,21:30,"Studio Theatre Perth, Gore Street East, Perth, ON, Canada","63 Gore Street East Perth, ON K7H 1H8 Show map",Canada,ON,,K7H 1H8
CCR Reborn,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F1000322073%2F1626370977633%2F1%2Foriginal.20250403-190529?crop=focalpoint&fit=crop&w=600&auto=format%2Ccompress&q=75&sharp=10&fp-x=0.00481060606061&fp-y=0.000167785234899&s=566ec062b2ee07bfa9831406c5d2ec96,,,Cité de Clarence-Rockland City,50.85,https://www.eventbrite.ca/e/ccr-reborn-tickets-1311919619899?aff=ebdssbdestsearch,2025-06-13,2025-06-13,20:00,,Optimist Performance Hall,"1535 Du Parc Avenue Clarence-Rockland, ON K4K 1C5 Show map",Canada,ON,,K4K 1C5
Michael Cera Palin - We Could Be Brave Tour,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F989663213%2F278048894574%2F1%2Foriginal.20250321-182047?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=1%2C22%2C2486%2C1243&s=f05ab5f4988710e615ef9aa0db298181,,,Rickshaw Theatre,26.45,https://www.eventbrite.ca/e/michael-cera-palin-we-could-be-brave-tour-tickets-1295021818119?aff=ebdssbdestsearch,2025-06-18,2025-06-18,19:00,,Rickshaw Theatre,"254 E. Hastings Street Vancouver, BC V6A 1P1 Show map",Canada,BC,,V6A 1P1
Barn Party,,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F979736103%2F524144957129%2F1%2Foriginal.20250310-144318?w=600&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1500%2C750&s=e162bf1b2015990bb87fecf4b3f4f088,,,The Hayloft Dancehall,27.66,https://www.eventbrite.ca/e/barn-party-tickets-1278915252949?aff=ebdssbdestsearch,2025-06-07,2025-06-08,21:30,01:30,The Hayloft Dancehall,"344 Salmon Pt. Rd Cherry Valley, ON K0K 1P0 Show map",Canada,ON,,K0K 1P0
